RC_ID,H3_count,Retail_N,Area_km2
RC_EW_3389,13,14,0.024976451
RC_EW_339,12,73,0.023046953
RC_EW_5361,6,29,0.011615127
RC_EW_4379,6,12,0.011684817
RC_EW_5363,4,13,0.007749457
RC_EW_3393,5,17,0.009607155
RC_EW_5365,3,20,0.005813208
RC_EW_4382,9,10,0.017522726
RC_EW_987,7,26,0.013519031
RC_EW_4384,46,38,0.089437641
RC_EW_3398,10,41,0.019250915
RC_EW_3399,2,18,0.003858107
RC_EW_34,5,19,0.010451137
RC_EW_340,4,19,0.007684276
RC_EW_3400,8,15,0.015399674
RC_EW_439,25,89,0.047752201
RC_EW_5374,7,16,0.013544171
RC_EW_4391,2,19,0.003923175
RC_EW_4392,16,19,0.031246907
RC_EW_4393,5,16,0.009787437
RC_EW_3406,11,18,0.021165596
RC_EW_4395,7,16,0.013708792
RC_EW_4396,7,15,0.01369826
RC_EW_4397,13,49,0.025396649
RC_EW_341,3,0,0.005759707
RC_EW_3410,107,24,0.206273439
RC_NI_135,8,0,0.015755097
RC_EW_3412,4,17,0.007691904
RC_EW_4729,7,0,0.013575149
RC_EW_3414,50,63,0.095973583
RC_EW_3415,14,25,0.026857924
RC_EW_5388,62,20,0.119812181
RC_NI_202,34,0,0.067673511
RC_EW_4405,8,16,0.015628559
RC_EW_3419,24,24,0.045233747
RC_EW_4407,4,20,0.007839552
RC_EW_3420,12,63,0.022773312
RC_EW_3421,9,26,0.017086788
RC_EW_5394,2,19,0.00387853
RC_EW_3423,3,27,0.005719449
RC_EW_5396,6,18,0.011603983
RC_EW_3425,58,78,0.109474475
RC_EW_3426,32,32,0.060429904
RC_EW_3427,5,20,0.00947417
RC_EW_3428,3,13,0.005721445
RC_EW_4416,20,25,0.03909921
RC_EW_4417,32,56,0.062525778
RC_EW_3430,14,73,0.026548861
RC_EW_3431,7,27,0.013255943
RC_EW_442,37,8,0.070943697
RC_EW_3433,9,22,0.017136742
RC_EW_4421,4,13,0.007836331
RC_EW_3435,9,44,0.017109816
RC_EW_3436,6,18,0.011422938
RC_EW_4424,4,15,0.007836081
RC_EW_4425,18,13,0.035155413
RC_EW_3439,9,28,0.017892046
RC_EW_344,23,30,0.044039261
RC_EW_3440,9,73,0.017921328
RC_EW_4429,7,31,0.013719853
RC_EW_5413,12,17,0.023296976
RC_EW_3445,15,82,0.029782374
RC_EW_3446,7,43,0.014004183
RC_EW_4432,6,23,0.011753672
RC_EW_4433,6,21,0.011740228
RC_EW_5418,12,24,0.023262511
RC_EW_345,4,22,0.007678093
RC_EW_3450,10,23,0.019939864
RC_EW_3451,6,19,0.011987963
RC_NI_443,20,0,0.039476374
RC_EW_3453,25,37,0.049787911
RC_EW_444,5,15,0.009611787
RC_EW_3455,13,26,0.025917054
RC_EW_3456,29,105,0.057798646
RC_EW_4770,2,16,0.00390238
RC_EW_3458,2,10,0.00399966
RC_NI_466,40,0,0.078843178
RC_EW_4445,2,17,0.003916798
RC_EW_3460,5,13,0.009979045
RC_EW_4447,15,26,0.029284745
RC_EW_3462,15,48,0.029952187
RC_EW_5432,9,20,0.01749351
RC_EW_3464,5,25,0.009988432
RC_NI_481,4,0,0.007899575
RC_EW_3466,19,83,0.037695336
RC_EW_4780,9,65,0.017400433
RC_EW_3468,10,58,0.019837807
RC_EW_5438,4,19,0.007786308
RC_EW_347,32,57,0.061207496
RC_EW_544,8,42,0.01543153
RC_EW_4457,10,26,0.019546296
RC_EW_3472,14,66,0.027858912
RC_EW_5442,9,17,0.0174838
RC_EW_5443,11,17,0.021376362
RC_EW_3475,4,14,0.007976682
RC_NI_564,10,0,0.019672355
RC_EW_3477,9,36,0.017935804
RC_EW_4463,32,35,0.062455763
RC_EW_3479,7,18,0.013972742
RC_EW_4465,7,25,0.013666293
RC_EW_3480,6,14,0.011961233
RC_EW_3481,7,23,0.013966411
RC_EW_3482,2,22,0.003996431
RC_EW_3483,7,31,0.013953651
RC_EW_3484,20,60,0.039829954
RC_SC_102,26,0,0.047789863
RC_EW_3486,9,24,0.017934166
RC_EW_3487,5,23,0.009987452
RC_EW_4473,49,55,0.095595117
RC_EW_3489,7,41,0.013974957
RC_EW_349,7,29,0.01339057
RC_EW_546,55,2,0.105662993
RC_EW_3491,39,102,0.077622336
RC_SC_11,7,0,0.013298402
RC_EW_5462,7,17,0.013589052
RC_EW_3494,46,7,0.091629649
RC_EW_4480,4,47,0.007795902
RC_SC_113,8,0,0.014593013
RC_EW_4482,7,7,0.013604343
RC_EW_4483,22,57,0.042850592
RC_EW_3499,103,0,0.203933935
RC_EW_35,4,7,0.008328123
RC_EW_350,3,31,0.005751321
RC_EW_5470,11,33,0.021320663
RC_EW_5471,14,28,0.027148251
RC_EW_3502,4,19,0.007963835
RC_EW_5473,5,19,0.009708977
RC_EW_5474,20,58,0.038747654
RC_EW_5475,16,45,0.031022525
RC_EW_3506,12,44,0.023918492
RC_EW_4493,5,19,0.009812665
RC_EW_5478,3,18,0.005836568
RC_EW_3509,10,16,0.019948978
RC_EW_548,5,16,0.009636156
RC_EW_4497,17,24,0.033317887
RC_EW_4498,6,9,0.011775669
RC_EW_3512,16,66,0.031916065
RC_EW_45,2,19,0.004103711
RC_EW_450,27,20,0.051770814
RC_EW_4500,25,0,0.048987385
RC_EW_3516,3,14,0.006001569
RC_EW_4502,9,25,0.017549165
RC_EW_5488,14,25,0.027138057
RC_EW_3519,32,7,0.063734831
RC_EW_352,4,15,0.007676944
RC_EW_3520,50,15,0.099554517
RC_EW_3521,11,42,0.021954927
RC_EW_4508,10,19,0.019497368
RC_EW_4509,7,16,0.013652862
RC_EW_3524,8,19,0.016000725
RC_EW_3525,20,75,0.039890271
RC_EW_5496,17,36,0.032978265
RC_EW_3527,7,19,0.013991846
RC_EW_3528,5,28,0.010002027
RC_EW_4514,3,7,0.005850139
RC_EW_353,5,16,0.009595065
RC_EW_3530,5,26,0.009997892
RC_EW_3531,9,15,0.017979281
RC_SC_150,52,0,0.098299104
RC_EW_4519,14,0,0.027273674
RC_EW_452,12,65,0.023087862
RC_EW_3535,4,6,0.007992116
RC_SC_154,142,0,0.268565983
RC_EW_4522,13,21,0.025300179
RC_SC_156,10,0,0.019237868
RC_EW_5508,13,30,0.025147429
RC_EW_4525,2,27,0.003909063
RC_EW_3540,9,42,0.017954316
RC_EW_3541,9,36,0.017954934
RC_EW_3542,42,110,0.083648989
RC_SC_161,7,0,0.013065002
RC_EW_3544,7,26,0.013974527
RC_EW_3545,9,20,0.017969971
RC_EW_4531,2,17,0.003908282
RC_EW_4532,6,14,0.011704698
RC_EW_3876,7,23,0.013983079
RC_EW_3549,6,17,0.011996847
RC_EW_4535,21,33,0.040992271
RC_EW_4536,5,25,0.009798762
RC_EW_3551,13,42,0.025892157
RC_EW_3552,3,15,0.005996373
RC_EW_3553,7,25,0.013963429
RC_SC_170,13,0,0.02420562
RC_EW_3555,10,79,0.020016854
RC_EW_487,85,19,0.162602518
RC_EW_3557,4,16,0.008016187
RC_EW_3558,13,83,0.026068445
RC_EW_5528,5,16,0.009676976
RC_EW_356,10,42,0.019063824
RC_EW_4546,4,21,0.007842984
RC_EW_4547,29,88,0.056696931
RC_EW_3562,14,57,0.027984451
RC_EW_3563,3,24,0.006015147
RC_EW_3564,8,44,0.016013944
RC_EW_4550,17,23,0.033227227
RC_EW_5535,14,102,0.027027866
RC_EW_3567,35,10,0.069895233
RC_EW_3568,3,16,0.00601458
RC_EW_4554,56,192,0.109178915
RC_EW_4555,18,25,0.035109173
RC_EW_3570,9,18,0.018005289
RC_EW_3571,19,53,0.038026059
RC_EW_4558,23,32,0.044827007
RC_EW_3573,3,12,0.006011585
RC_EW_3574,2,16,0.004015032
RC_EW_3575,2,16,0.004014134
RC_EW_4561,8,22,0.015627753
RC_EW_3577,83,19,0.166125032
RC_EW_3578,4,35,0.008043413
RC_EW_3579,3,24,0.006028689
RC_EW_4565,7,18,0.013672861
RC_EW_4566,12,28,0.02345122
RC_EW_4567,34,64,0.066290852
RC_EW_3582,4,17,0.008034942
RC_EW_4569,10,26,0.019522793
RC_EW_3584,10,67,0.020092482
RC_EW_3585,4,21,0.008046223
RC_EW_3586,10,97,0.020083436
RC_EW_3587,6,17,0.012041435
RC_EW_4573,14,25,0.02731087
RC_EW_3589,7,13,0.014049485
RC_EW_359,13,13,0.024755347
RC_EW_3590,11,17,0.022063672
RC_EW_3591,9,20,0.018101366
RC_EW_3592,2,15,0.004026174
RC_EW_3593,6,27,0.012060721
RC_EW_458,23,33,0.044139907
RC_EW_3595,14,82,0.02816148
RC_EW_5565,3,14,0.005812336
RC_EW_5566,5,18,0.009679612
RC_EW_4583,34,102,0.066338162
RC_EW_3599,2,15,0.004020896
RC_EW_4585,6,9,0.011736942
RC_EW_360,32,3,0.0607873
RC_EW_4587,26,50,0.05079338
RC_EW_3601,6,19,0.012033644
RC_EW_4589,5,0,0.009772395
RC_EW_459,35,25,0.067206967
RC_SC_220,18,0,0.033672085
RC_EW_3605,4,11,0.008022424
RC_EW_3606,23,69,0.046092357
RC_EW_3607,17,40,0.034007217
RC_EW_5578,58,16,0.112026808
RC_EW_3609,14,10,0.028019943
RC_EW_4596,34,44,0.066562729
RC_EW_4597,14,40,0.027479203
RC_EW_3611,8,35,0.016065341
RC_EW_3612,4,19,0.008064006
RC_EW_3613,6,20,0.012100848
RC_EW_460,5,17,0.009641547
RC_EW_3943,35,24,0.068592843
RC_EW_4601,25,81,0.048885625
RC_EW_3617,16,5,0.032120655
RC_EW_4603,69,14,0.134839957
RC_EW_3619,81,12,0.162391669
RC_EW_4605,20,20,0.039164317
RC_SC_237,9,0,0.016810076
RC_EW_3621,7,23,0.014089117
RC_EW_4608,19,28,0.037344946
RC_EW_3623,6,18,0.012087373
RC_EW_3624,6,33,0.012059522
RC_EW_3953,5,26,0.009895659
RC_EW_4611,5,18,0.009828076
RC_EW_4612,92,18,0.180292025
RC_EW_3628,12,121,0.024138855
RC_EW_3629,5,13,0.010058796
RC_EW_56,3,24,0.006199694
RC_EW_4616,5,12,0.009804604
RC_EW_4617,12,69,0.023570516
RC_EW_5601,6,21,0.011619058
RC_EW_3633,10,42,0.020103422
RC_EW_3634,5,19,0.010072394
RC_EW_3635,16,46,0.032207634
RC_EW_4621,13,84,0.025533285
RC_EW_3637,3,0,0.006044233
RC_EW_4623,14,60,0.027562572
RC_EW_3639,2,15,0.004027323
RC_EW_4625,52,78,0.102097035
RC_EW_3640,5,27,0.01005714
RC_EW_4627,9,10,0.017700991
RC_EW_5611,20,27,0.038790309
RC_EW_430,4,13,0.007684666
RC_EW_463,54,5,0.103395485
RC_EW_4630,43,81,0.084650192
RC_EW_5615,2,17,0.003997484
RC_EW_3647,2,16,0.004012791
RC_EW_3648,34,54,0.06801458
RC_EW_3649,40,71,0.07992462
RC_EW_365,16,4,0.030436386
RC_SC_267,5,0,0.00938517
RC_EW_3651,7,17,0.01400669
RC_EW_3652,8,18,0.016021353
RC_EW_3653,10,28,0.020025878
RC_EW_3654,11,21,0.022015597
RC_EW_3655,4,17,0.008011835
RC_EW_5625,25,72,0.049974935
RC_EW_3657,6,0,0.012012915
RC_EW_3658,3,13,0.005999176
RC_EW_4644,18,52,0.035287987
RC_EW_366,2,15,0.003819228
RC_EW_4646,75,18,0.144393145
RC_EW_3661,20,20,0.039904032
RC_EW_3662,3,8,0.005998973
RC_EW_4649,18,38,0.034717983
RC_EW_3664,7,15,0.013975468
RC_EW_3665,9,39,0.017974036
RC_EW_4651,35,30,0.067492264
RC_EW_3667,4,11,0.007996914
RC_EW_3668,19,55,0.037931557
RC_EW_4654,23,23,0.044362753
RC_EW_367,14,13,0.026621817
RC_EW_564,5,27,0.009653804
RC_EW_4657,20,20,0.038576842
RC_EW_4658,28,0,0.05397053
RC_EW_4659,9,15,0.017368288
RC_EW_3674,9,22,0.017970029
RC_EW_3675,4,9,0.008004235
RC_EW_3676,5,42,0.010003905
RC_EW_4005,25,53,0.049326812
RC_EW_3678,3,8,0.005998682
RC_EW_3679,8,39,0.015969509
RC_EW_368,41,60,0.077964122
RC_EW_3680,4,11,0.007995068
RC_EW_3681,4,25,0.008000187
RC_EW_5651,6,19,0.011937083
RC_EW_4669,8,23,0.015501982
RC_EW_467,2,13,0.003850787
RC_EW_3685,18,0,0.036100393
RC_EW_3686,4,20,0.008050352
RC_EW_4672,3,17,0.005825295
RC_EW_5657,23,40,0.042911924
RC_EW_3689,28,11,0.056144412
RC_EW_4675,12,0,0.023274638
RC_EW_4676,4,16,0.007777394
RC_EW_3691,77,15,0.154357566
RC_EW_4678,5,16,0.009704089
RC_EW_5662,94,32,0.17566634
RC_EW_468,13,10,0.024904315
RC_EW_5664,13,16,0.024368756
RC_EW_3696,8,44,0.016102749
RC_EW_5666,3,16,0.00563002
RC_EW_4683,10,46,0.019277668
RC_EW_5668,36,63,0.067374539
RC_EW_37,13,28,0.027044258
RC_EW_370,34,30,0.064570974
RC_EW_4687,5,20,0.00964129
RC_EW_3701,5,27,0.010054805
RC_EW_3702,6,15,0.012058026
RC_EW_469,4,15,0.007687403
RC_EW_5674,44,60,0.082239405
RC_EW_3705,9,42,0.018058753
RC_EW_4692,9,19,0.017364836
RC_EW_5677,4,22,0.007505947
RC_EW_4694,9,14,0.017369796
RC_EW_4695,2,19,0.003870134
RC_EW_371,4,15,0.007620852
RC_EW_4697,6,16,0.011574803
RC_EW_3711,6,17,0.011843297
RC_SC_330,8,0,0.014810443
RC_SC_331,128,0,0.236062625
RC_EW_3714,48,1,0.094469289
RC_EW_4700,130,1,0.250111832
RC_EW_5686,19,27,0.035516358
RC_EW_4702,6,20,0.011594545
RC_EW_3718,16,25,0.031528971
RC_EW_3719,3,19,0.005930132
RC_EW_372,15,21,0.028522047
RC_EW_3720,42,48,0.082582521
RC_EW_3721,10,71,0.019820036
RC_EW_4708,101,0,0.194539574
RC_EW_4709,36,50,0.06932855
RC_EW_3724,3,18,0.005946358
RC_EW_3725,13,87,0.025747868
RC_EW_5697,6,12,0.011237288
RC_EW_4712,29,7,0.055695282
RC_EW_4713,14,34,0.026922816
RC_EW_3729,88,18,0.173536765
RC_EW_373,9,43,0.017158677
RC_EW_3730,5,14,0.009909531
RC_EW_3731,6,16,0.011879862
RC_EW_5702,4,11,0.00752147
RC_EW_5703,3,11,0.005641535
RC_EW_3734,15,57,0.029495798
RC_EW_3735,49,77,0.096034032
RC_EW_4721,12,10,0.023257535
RC_EW_3737,31,68,0.060772781
RC_EW_4723,10,52,0.019413399
RC_EW_4724,6,26,0.011657944
RC_EW_4725,7,33,0.013613428
RC_EW_3740,5,21,0.009880695
RC_EW_4727,7,29,0.013560674
RC_EW_4728,56,110,0.108200023
RC_EW_676,52,25,0.099915058
RC_SC_362,6,0,0.010935857
RC_EW_3745,10,32,0.019731707
RC_EW_3746,101,1,0.198788389
RC_EW_5717,41,66,0.076634461
RC_EW_3748,117,23,0.23070075
RC_EW_3749,77,27,0.151780828
RC_EW_375,38,24,0.0722451
RC_EW_3750,4,21,0.007916926
RC_EW_3751,5,47,0.00988991
RC_EW_3752,5,12,0.009883636
RC_EW_4739,71,26,0.137733814
RC_EW_5724,9,42,0.016917482
RC_EW_4740,4,32,0.007794584
RC_EW_3756,11,89,0.021817027
RC_EW_3757,30,105,0.059414849
RC_EW_3758,8,22,0.015777737
RC_EW_5729,5,19,0.00940774
RC_EW_4745,8,23,0.01557605
RC_EW_3760,10,53,0.019734034
RC_EW_5731,12,36,0.022384413
RC_EW_3762,62,18,0.122064867
RC_EW_4749,5,15,0.009733106
RC_EW_475,26,56,0.049622561
RC_EW_4750,5,39,0.009742875
RC_EW_3766,3,15,0.005921441
RC_EW_5737,21,10,0.039140767
RC_EW_3768,4,15,0.007932479
RC_EW_4754,10,23,0.01945784
RC_EW_377,140,16,0.265975602
RC_EW_4756,4,12,0.007790186
RC_EW_3771,3,26,0.005956912
RC_EW_4758,66,8,0.128065523
RC_EW_4759,4,17,0.007800018
RC_EW_3774,35,130,0.069643924
RC_EW_5745,19,62,0.035444238
RC_EW_3776,12,71,0.023842354
RC_EW_3777,5,36,0.009937314
RC_EW_4763,5,18,0.009741707
RC_EW_3779,12,58,0.023863279
RC_EW_4765,12,1,0.023362788
RC_EW_4766,6,0,0.011689381
RC_SC_46,4,0,0.007604727
RC_EW_3782,13,39,0.025760395
RC_EW_3783,4,13,0.007943367
RC_EW_477,7,19,0.013371707
RC_EW_4113,2,17,0.004033992
RC_EW_3786,6,60,0.011900922
RC_EW_3787,5,19,0.00992143
RC_EW_3788,6,40,0.011916373
RC_EW_3789,8,12,0.015856328
RC_EW_4775,4,21,0.007786376
RC_EW_3790,10,62,0.019842072
RC_EW_3791,9,39,0.017842772
RC_EW_4778,5,33,0.009661148
RC_EW_3793,3,16,0.005964366
RC_EW_3794,24,38,0.047575116
RC_EW_727,9,43,0.017107459
RC_EW_5766,6,9,0.011235992
RC_SC_61,14,0,0.026587575
RC_EW_4126,10,38,0.020075692
RC_EW_3799,20,45,0.039635083
RC_EW_38,11,36,0.022897781
RC_EW_4786,15,62,0.028911376
RC_EW_5771,12,28,0.022431212
RC_EW_4788,22,51,0.042413797
RC_EW_4789,29,9,0.055925083
RC_EW_3803,22,25,0.043581578
RC_EW_3804,5,18,0.009968455
RC_EW_3805,5,13,0.009978049
RC_EW_5777,6,15,0.01122378
RC_EW_4793,70,5,0.134821629
RC_EW_3808,4,18,0.00797118
RC_EW_4795,18,20,0.034680551
RC_EW_381,3,15,0.00572863
RC_EW_3810,22,0,0.043721757
RC_EW_5782,43,100,0.080310224
RC_EW_3812,3,15,0.005993381
RC_EW_48,10,79,0.020450124
RC_EW_480,6,40,0.011513132
RC_EW_4800,4,16,0.007724829
RC_EW_4801,14,48,0.027057916
RC_EW_4802,8,29,0.015460826
RC_EW_4803,35,3,0.067408424
RC_EW_4804,13,34,0.025065517
RC_EW_4805,7,27,0.013541322
RC_EW_4806,4,12,0.007732499
RC_EW_3821,11,12,0.021757063
RC_EW_3822,6,27,0.01190032
RC_EW_3823,14,31,0.027711062
RC_EW_3824,3,13,0.005958274
RC_EW_3825,9,9,0.017823464
RC_EW_3826,27,71,0.05341405
RC_EW_4812,3,19,0.005839108
RC_EW_3828,5,22,0.009914565
RC_EW_3829,9,16,0.017837354
RC_EW_383,7,52,0.013351755
RC_EW_5800,2,17,0.003745379
RC_EW_4817,7,12,0.013608785
RC_EW_4818,8,45,0.015575049
RC_EW_3833,7,14,0.013872657
RC_EW_5804,19,44,0.035170753
RC_EW_3835,24,0,0.047455558
RC_EW_3836,22,38,0.043566528
RC_EW_4822,8,21,0.015556052
RC_EW_5808,5,47,0.009338827
RC_EW_3839,5,20,0.00991408
RC_EW_384,3,18,0.005726939
RC_EW_3840,6,25,0.011905633
RC_EW_4827,9,37,0.017512263
RC_EW_3842,13,42,0.025717572
RC_EW_3843,7,15,0.013879669
RC_EW_483,2,15,0.003845657
RC_EW_4174,16,97,0.032612163
RC_EW_3846,39,106,0.077211668
RC_EW_3847,6,0,0.011866125
RC_EW_4833,5,24,0.009743227
RC_EW_3849,6,0,0.011866508
RC_EW_385,9,46,0.017172712
RC_EW_3850,8,0,0.015818568
RC_EW_5821,1,19,0.001959098
RC_EW_3852,10,22,0.019791714
RC_EW_4839,3,20,0.005843333
RC_EW_3854,177,26,0.349481427
RC_EW_3855,28,1,0.055346233
RC_EW_3856,11,27,0.021758407
RC_EW_4842,6,39,0.011682274
RC_EW_3858,18,25,0.035627809
RC_EW_3859,36,44,0.071141524
RC_EW_386,6,74,0.01145522
RC_EW_3860,3,12,0.005971066
RC_EW_3861,20,104,0.03966397
RC_EW_5832,1,20,0.002041321
RC_EW_3863,6,18,0.011938013
RC_EW_485,5,39,0.009600422
RC_EW_5836,1,17,0.001961518
RC_EW_3866,39,0,0.07723994
RC_EW_3867,11,18,0.021809816
RC_EW_4853,4,17,0.007789956
RC_EW_4854,8,49,0.015567296
RC_EW_387,6,41,0.011455179
RC_EW_3870,37,66,0.073809681
RC_EW_3871,7,19,0.014002367
RC_EW_3872,52,16,0.103739692
RC_EW_4859,4,25,0.007813885
RC_EW_486,10,15,0.019160165
RC_EW_5846,1,17,0.00194872
RC_EW_4204,5,13,0.010088107
RC_EW_3877,6,25,0.011990419
RC_EW_3878,30,48,0.059997849
RC_EW_585,8,16,0.015430899
RC_EW_388,27,29,0.051367357
RC_EW_3880,2,16,0.004001265
RC_EW_4867,9,12,0.017460484
RC_EW_3882,3,24,0.005987978
RC_EW_5854,1,17,0.001939664
RC_EW_5197,61,9,0.117811474
RC_EW_5856,1,19,0.002054328
RC_EW_3886,8,61,0.015978512
RC_EW_5858,1,90,0.002004329
RC_EW_4873,7,31,0.013652811
RC_EW_586,22,13,0.042391296
RC_EW_4875,12,64,0.0233454
RC_EW_5861,1,20,0.002008696
RC_EW_5862,1,22,0.001882379
RC_EW_4878,7,12,0.013644511
RC_EW_4879,10,11,0.019479815
RC_EW_488,10,36,0.019166536
RC_EW_5866,1,20,0.001996272
RC_EW_4881,13,13,0.025299273
RC_EW_3897,4,8,0.008016628
RC_EW_5869,1,21,0.001971873
RC_EW_4884,11,12,0.021397799
RC_EW_5870,1,27,0.001937817
RC_EW_390,12,68,0.022941457
RC_EW_3900,4,20,0.008003659
RC_EW_3901,4,42,0.008008536
RC_EW_3902,7,30,0.014010307
RC_EW_5875,1,18,0.001923486
RC_EW_3904,6,21,0.012006211
RC_EW_3905,10,44,0.020012135
RC_EW_5878,1,20,0.001881061
RC_EW_4893,6,29,0.011752539
RC_EW_588,7,21,0.013498734
RC_EW_4895,4,10,0.007842239
RC_EW_5881,1,33,0.001944802
RC_EW_3910,16,22,0.03191813
RC_EW_5883,1,15,0.001933026
RC_EW_3912,9,18,0.017976515
RC_EW_49,16,79,0.03270047
RC_EW_490,15,20,0.028740269
RC_EW_3915,4,12,0.008007546
RC_EW_3916,13,64,0.026037278
RC_EW_4902,8,18,0.01565223
RC_EW_3918,5,20,0.010026123
RC_EW_3919,24,12,0.047912326
RC_EW_4905,5,25,0.009789897
RC_EW_3920,100,17,0.199514284
RC_EW_4907,2,1,0.003890242
RC_EW_3922,9,19,0.017988062
RC_EW_4909,4,20,0.007769532
RC_EW_491,16,39,0.030669893
RC_EW_4254,58,7,0.112874163
RC_EW_3926,14,11,0.027535722
RC_EW_4912,2,18,0.003900242
RC_EW_59,25,111,0.051501004
RC_EW_3929,11,35,0.021650992
RC_EW_4915,44,74,0.085283127
RC_EW_3930,79,19,0.155778151
RC_EW_3931,10,21,0.019766427
RC_EW_3932,6,25,0.011875925
RC_EW_4919,50,0,0.097338752
RC_EW_492,81,113,0.155028441
RC_EW_3935,30,68,0.05919796
RC_EW_3936,19,0,0.037517755
RC_EW_3937,3,0,0.005938349
RC_EW_3938,50,31,0.097977103
RC_EW_5251,6,16,0.011643072
RC_EW_4925,27,26,0.052663781
RC_EW_4926,5,32,0.009783061
RC_EW_3941,54,3,0.105966131
RC_EW_3942,19,31,0.037244425
RC_EW_5256,9,59,0.017434487
RC_EW_3944,39,41,0.076443675
RC_EW_3945,14,0,0.027480538
RC_EW_3946,4,23,0.007873863
RC_EW_5918,1,15,0.001915672
RC_EW_3948,6,24,0.011796995
RC_EW_592,15,59,0.028890787
RC_EW_395,3,17,0.005751078
RC_EW_4936,8,30,0.015611775
RC_EW_3951,7,31,0.013823543
RC_EW_4938,12,25,0.023424927
RC_EW_5266,15,53,0.029017653
RC_EW_494,7,16,0.013421598
RC_EW_4940,14,18,0.027316411
RC_EW_3956,7,25,0.013843486
RC_EW_3957,9,72,0.01777969
RC_EW_3958,7,24,0.013866239
RC_EW_4944,3,10,0.005871816
RC_EW_4945,11,15,0.02148065
RC_EW_3960,14,21,0.027657487
RC_EW_4947,6,13,0.011726174
RC_EW_5933,1,21,0.001960049
RC_EW_3963,8,52,0.015837938
RC_EW_495,27,15,0.051681788
RC_EW_3965,6,32,0.011874583
RC_EW_4951,3,8,0.005869747
RC_EW_3968,13,27,0.025699999
RC_EW_4297,23,58,0.044787704
RC_EW_4954,4,15,0.007824216
RC_EW_3971,2,12,0.003966969
RC_EW_3972,4,21,0.007923767
RC_SC_259,6,0,0.01124046
RC_EW_5943,1,22,0.001940464
RC_EW_3975,3,11,0.005942733
RC_EW_3976,5,19,0.009887093
RC_EW_3977,45,2,0.088746656
RC_EW_3978,4,8,0.007923636
RC_EW_3979,8,33,0.015830427
RC_EW_398,8,26,0.015318194
RC_EW_4964,36,54,0.070296287
RC_EW_5950,1,18,0.001940058
RC_EW_3982,4,18,0.007933751
RC_EW_4967,4,6,0.007842089
RC_EW_4968,6,13,0.011745741
RC_EW_5954,1,40,0.002010966
RC_EW_3986,12,76,0.023778457
RC_EW_3987,5,27,0.009913477
RC_EW_3988,3,16,0.00595109
RC_EW_4972,6,0,0.01176333
RC_EW_399,61,80,0.116475193
RC_EW_3990,133,20,0.261175889
RC_EW_597,4,17,0.007719127
RC_EW_4976,4,12,0.007842651
RC_EW_3993,82,10,0.160932188
RC_EW_3994,30,49,0.059007124
RC_EW_60,7,17,0.014439723
RC_EW_926,7,37,0.013307209
RC_EW_3997,2,18,0.003950932
RC_EW_3998,23,41,0.045161914
RC_EW_4325,16,34,0.031142454
RC_EW_4,39,121,0.081586037
RC_EW_40,26,8,0.053937138
RC_EW_5311,11,19,0.021300241
RC_EW_4000,5,0,0.00988631
RC_EW_4987,5,10,0.009807043
RC_EW_4002,19,40,0.037464484
RC_EW_4989,22,28,0.042992972
RC_EW_499,72,13,0.137662451
RC_EW_4333,11,36,0.021453306
RC_EW_938,4,15,0.007658581
RC_EW_4992,4,16,0.007836361
RC_EW_4008,6,18,0.011870827
RC_EW_4994,13,31,0.025425218
RC_EW_401,25,53,0.047776326
RC_EW_4010,28,69,0.055287526
RC_EW_4997,3,9,0.00587912
RC_EW_4012,12,17,0.02366131
RC_EW_4013,2,11,0.003956351
RC_EW_4014,10,64,0.019757216
RC_EW_4015,4,28,0.007908552
RC_EW_500,28,42,0.05357917
RC_EW_5000,22,20,0.043001363
RC_EW_4018,15,66,0.029771245
RC_EW_5002,2,15,0.003925601
RC_EW_402,18,32,0.034311167
RC_EW_5004,5,26,0.009787854
RC_EW_5005,7,22,0.013706706
RC_EW_4022,4,17,0.007935109
RC_EW_4023,6,20,0.011925675
RC_EW_5008,3,36,0.005855516
RC_EW_5009,3,15,0.005859471
RC_EW_501,6,29,0.011514321
RC_EW_630,2,24,0.00384317
RC_EW_4028,9,42,0.017851762
RC_EW_4029,5,24,0.010140231
RC_EW_5013,29,67,0.056447417
RC_EW_634,18,29,0.034437839
RC_EW_5015,19,31,0.036957959
RC_EW_636,9,27,0.017233361
RC_EW_637,60,9,0.114691476
RC_EW_5018,14,17,0.027251547
RC_EW_639,25,23,0.047856877
RC_EW_64,11,36,0.022684128
RC_EW_4037,83,6,0.167293907
RC_EW_4038,2,24,0.004054313
RC_EW_642,10,68,0.019191261
RC_EW_5023,19,32,0.036960675
RC_EW_644,10,55,0.01914363
RC_EW_4041,11,59,0.022275904
RC_EW_5026,45,60,0.087425424
RC_EW_5027,17,81,0.033086016
RC_EW_5028,5,15,0.009742629
RC_EW_4045,11,59,0.02226076
RC_EW_4046,13,54,0.026319506
RC_EW_4047,4,21,0.008108029
RC_EW_4048,12,19,0.024271797
RC_EW_4049,24,32,0.048558995
RC_EW_5033,3,20,0.005847936
RC_EW_4050,4,8,0.008110485
RC_EW_5035,9,103,0.017539492
RC_EW_5036,7,35,0.013634925
RC_EW_985,3,0,0.005800265
RC_EW_5366,4,21,0.007751579
RC_EW_4055,4,0,0.008101221
RC_EW_4056,3,13,0.006081264
RC_EW_5040,12,10,0.023370171
RC_EW_4386,8,17,0.015611221
RC_EW_4059,9,52,0.018209121
